name,image_url
Mask 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mask_0_5.png
Rabbit 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rabbit_1_1.png
Blossom 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Blossom_1_1.png
Sakura 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sakura_0_8.png
Cute Bear 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cute_Bear_0_5.png
Heart Balloon 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Heart_Balloon_1_1.png
Cupcake 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cupcake_1_1.png
Sun Mountain 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sun_Mountain_0_2.png
Bull of Heaven 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bull_of_Heaven_0_2.png
Napkins 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Napkins_1_1.png
Yogi Shaman 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Yogi_Shaman_0_2.png
Grape 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Grape_0_5.png
Ice Pop 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ice_Pop_1_1.png
Cobra 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cobra_0_2.png
Eggplant 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eggplant_0_5.png
Lovely Kiss 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lovely_Kiss_1_1.png
Cunning Fox 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cunning_Fox_1_1.png
Ladybug 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ladybug_1_1.png
Champagne 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Champagne_0_5.png
Bee 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bee_0_2.png
Romantic Cake 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Romantic_Cake_1_1.png
Potion 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Potion_0_2.png
Sea Horse 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sea_Horse_0_2.png
Paw 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paw_1_1.png
Fleur-de-lis 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fleur-de-lis_1_1.png
Plum 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plum_0_8.png
Lovely Bra 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lovely_Bra_1_1.png
Thief 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Thief_0_2.png
Conch 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Conch_0_2.png
Lingerie 1.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lingerie_1_1.png
Rhino Warrior 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rhino_Warrior_0_2.png
Coconut 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coconut_0_2.png
Arabian Horse 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Arabian_Horse_0_2.png
Doberman 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Doberman_0_2.png
Carambola 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Carambola_0_8.png
Rocket 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rocket_0_2.png
Narcissus 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Narcissus_0_5.png
Sumerian Bird 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sumerian_Bird_0_2.png
Coat of Arms 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coat_of_Arms_0_2.png
Corn 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Corn_0_2.png
Sunflower 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sunflower_0_8.png
Bug 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bug_0_2.png
Burger 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Burger_0_2.png
Dessert 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dessert_0_8.png
Owl 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Owl_0_2.png
Mannaz Rune 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mannaz_Rune_0_2.png
Diamonds 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Diamonds_0_2.png
Ink Pen 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ink_Pen_0_2.png
Kitsune 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Kitsune_0_2.png
Planet 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Planet_0_2.png
Tree of Life 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tree_of_Life_0_2.png
Spades 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spades_0_2.png
Bastet 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bastet_0_2.png
Sharp Sword 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sharp_Sword_0_2.png
Clover 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Clover_0_2.png
Toilet Paper 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Toilet_Paper_0_2.png
Star 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Star_0_2.png
Red Deer 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Red_Deer_0_2.png
Crusader 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crusader_0_2.png
Rain Drop 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rain_Drop_0_2.png
Cap 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cap_0_2.png
Gold 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gold_0_2.png
Lily 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lily_0_5.png
Baphomet 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Baphomet_0_2.png
Eikthyrnir 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eikthyrnir_0_2.png
Fenrir 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fenrir_0_2.png
Gear 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gear_0_4.png
Manta Ray 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Manta_Ray_0_5.png
Champagne 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Champagne_0_2.png
Breeze 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Breeze_0_2.png
Bull of Heaven 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bull_of_Heaven_0_5.png
Eikthyrnir 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eikthyrnir_0_3.png
War Bonnet 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/War_Bonnet_0_3.png
Dagger 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dagger_0_5.png
Seahorse 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Seahorse_0_2.png
Burger 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Burger_0_3.png
Steampunk Hat 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Steampunk_Hat_0_5.png
Rose 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rose_0_2.png
Iron Helmet 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Iron_Helmet_0_5.png
Battle Axe 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Battle_Axe_0_4.png
Yin-Yang 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Yin-Yang_0_4.png
Mustang 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mustang_0_3.png
Gamepad 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gamepad_0_4.png
Winged Helmet 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Winged_Helmet_0_5.png
Turkey 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Turkey_0_5.png
Tooth 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tooth_0_4.png
Bascinet 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bascinet_0_5.png
Oak Leaf 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Oak_Leaf_0_5.png
Pawn 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pawn_0_4.png
Origami 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Origami_0_5.png
Fish 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fish_0_4.png
Watching Sun 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Watching_Sun_0_5.png
Pineapple 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pineapple_0_5.png
Shell 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shell_0_5.png
Spades 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spades_0_5.png
Plum 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plum_0_5.png
Anubis 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Anubis_0_5.png
Spring Chick 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spring_Chick_0_5.png
Star Crown 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Star_Crown_0_5.png
Bottle 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bottle_0_4.png
Ink Pen 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ink_Pen_0_3.png
Spirit Impala 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spirit_Impala_0_4.png
Doctor Hat 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Doctor_Hat_0_5.png
Sharp Sword 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sharp_Sword_0_4.png
Flying Dragon 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flying_Dragon_0_3.png
Tie 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tie_0_5.png
Smartphone 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Smartphone_0_5.png
Viper 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Viper_0_5.png
Chef Hat 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Chef_Hat_0_3.png
Spanner 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spanner_0_4.png
Bee 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bee_0_5.png
Radar 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Radar_0_4.png
High Heels 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/High_Heels_0_5.png
Kitsune Mask 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Kitsune_Mask_0_5.png
Easter Egg 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Easter_Egg_0_3.png
Fireman Hat 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fireman_Hat_0_3.png
Axe 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Axe_0_3.png
Egg 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Egg_0_3.png
Sea Horse 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sea_Horse_0_5.png
Sea Dragon 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sea_Dragon_0_5.png
Hourglass 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hourglass_0_3.png
Jewel 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jewel_0_3.png
Worker Ant 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Worker_Ant_0_5.png
Bandana 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bandana_0_2.png
Baby Bottle 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Baby_Bottle_0_4.png
Arabian Horse 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Arabian_Horse_0_4.png
Wise Raven 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wise_Raven_0_5.png
Griffon 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Griffon_0_4.png
Greek Helmet 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Greek_Helmet_0_5.png
Flat Cap 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flat_Cap_0_3.png
Royal Crown 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Royal_Crown_0_4.png
Leprechaun 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Leprechaun_0_5.png
Monarch 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Monarch_0_5.png
Pyramid 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pyramid_0_4.png
Dice 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dice_0_3.png
Hazelnut 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hazelnut_0_5.png
Tribal Shield 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tribal_Shield_0_3.png
Conical Hat 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Conical_Hat_0_5.png
Meat Leg 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Meat_Leg_0_3.png
Telescope 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Telescope_0_4.png
Bowler Hat 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bowler_Hat_0_5.png
Bonsai 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bonsai_0_5.png
Flashlight 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flashlight_0_5.png
Chick 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Chick_0_4.png
Hamburger 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hamburger_0_5.png
Silver Ibis 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Silver_Ibis_0_4.png
Pirate Hat 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pirate_Hat_0_4.png
Feather 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Feather_0_4.png
Maple Leaf 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Maple_Leaf_0_5.png
Ice Pop 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ice_Pop_0_5.png
Jester Hat 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jester_Hat_0_2.png
Heater Shield 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Heater_Shield_0_5.png
Astronaut 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Astronaut_0_3.png
Horseshoe 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Horseshoe_0_2.png
Puzzle 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Puzzle_0_4.png
Venetian Mask 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Venetian_Mask_0_4.png
Piñata 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pi_ata_0_5.png
Narcissus 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Narcissus_0_4.png
Duck Face 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Duck_Face_0_3.png
Bone 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bone_0_3.png
Peace Dove 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Peace_Dove_0_5.png
Sun Lion 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sun_Lion_0_5.png
Lotus Flower 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lotus_Flower_0_4.png
Sombrero 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sombrero_0_2.png
Shinto Shrine 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shinto_Shrine_0_4.png
Paschal Lamb 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paschal_Lamb_0_5.png
Bucket Hat 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bucket_Hat_0_2.png
Jolly Roger 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jolly_Roger_0_5.png
Sumerian Bird 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sumerian_Bird_0_3.png
Blood Drop 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Blood_Drop_0_4.png
Cactus 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cactus_0_3.png
Fedora 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fedora_0_4.png
Hot Matcha 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hot_Matcha_0_1.png
Beetle 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Beetle_0_3.png
Greek Sun 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Greek_Sun_0_4.png
Fishing Hook 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fishing_Hook_0_3.png
Bread 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bread_0_4.png
Crusader 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crusader_0_5.png
Keffiyeh 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Keffiyeh_0_5.png
Oculus 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Oculus_0_5.png
Tamagotchi 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tamagotchi_0_2.png
Police Hat 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Police_Hat_0_4.png
Bow Tie 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bow_Tie_0_4.png
Police Badge 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Police_Badge_0_3.png
Alarm 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Alarm_0_5.png
Car 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Car_0_5.png
Lemon Slice 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lemon_Slice_0_4.png
Unicorn 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Unicorn_0_3.png
Moto Helmet 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Moto_Helmet_0_4.png
Robin Hood 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Robin_Hood_0_5.png
Gingerbread 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gingerbread_0_2.png
Twin Koi 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Twin_Koi_0_3.png
Banana 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Banana_0_4.png
Fenrir 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fenrir_0_4.png
Fish Skeleton 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fish_Skeleton_0_3.png
Shark Knife 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shark_Knife_0_4.png
Peaked Cap 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Peaked_Cap_0_4.png
Evil Dragon 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Evil_Dragon_0_3.png
Key 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Key_0_5.png
Teru Bōzu 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Teru_B_zu_0_5.png
Calm Wolf 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Calm_Wolf_0_3.png
Rooster 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rooster_0_3.png
Easter Bunny 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Easter_Bunny_0_4.png
Trickster Fox 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Trickster_Fox_0_4.png
Moon Face 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Moon_Face_0_5.png
Cicada 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cicada_0_2.png
Coffee Bean 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coffee_Bean_0_4.png
Neptune 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Neptune_0_3.png
High Hat 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/High_Hat_0_5.png
Baseball Cap 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Baseball_Cap_0_5.png
Tulip 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tulip_0_4.png
Ouroboros 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ouroboros_0_3.png
Plume Shako 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plume_Shako_0_4.png
Aztec Totem 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Aztec_Totem_0_3.png
Ghost 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ghost_0_3.png
Magic Vial 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Magic_Vial_0_5.png
Nemean Lion 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nemean_Lion_0_4.png
Inguz Rune 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Inguz_Rune_0_3.png
Crescent 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crescent_0_4.png
Straw Hat 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Straw_Hat_0_3.png
Kitsune 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Kitsune_0_1.png
Pumpkin Coach 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pumpkin_Coach_0_4.png
Kite 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Kite_0_5.png
Pear 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pear_0_3.png
Geisha Fan 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Geisha_Fan_0_5.png
Mountain Lion 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mountain_Lion_0_5.png
Acorn 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Acorn_0_3.png
Rain Drop 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rain_Drop_0_4.png
Diamonds 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Diamonds_0_4.png
Piranha 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Piranha_0_3.png
Viking Shield 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Viking_Shield_0_4.png
Holy Grail 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Holy_Grail_0_5.png
Snail 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snail_0_3.png
Corn 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Corn_0_5.png
Onigiri 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Onigiri_0_5.png
Beret 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Beret_0_4.png
Crusader Cross 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crusader_Cross_0_4.png
Banner 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Banner_0_5.png
Totem Bear 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Totem_Bear_0_4.png
Kashket 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Kashket_0_2.png
Cursor 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cursor_0_3.png
Ribeye Steak 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ribeye_Steak_0_3.png
Cavalier Hat 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cavalier_Hat_0_4.png
Garden Pot 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Garden_Pot_0_5.png
Jellyfish 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jellyfish_0_3.png
Love Letter 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Love_Letter_0_3.png
Thunderbird 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Thunderbird_0_3.png
Elephant 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Elephant_0_2.png
Serpent 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Serpent_0_5.png
Pith Helmet 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pith_Helmet_0_4.png
Wolf Rage 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wolf_Rage_0_4.png
War Tiger 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/War_Tiger_0_3.png
Anchor 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Anchor_0_4.png
Twin Peaks 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Twin_Peaks_0_1.png
